(35.412635803222656, 13.296536445617676) %, 1.9525326490402222] 
(37.03675079345703, 15.683826446533203) %, 1.9441592693328857] 
(38.20075607299805, 18.05013656616211) %, 1.9398219585418701] 
(39.10107421875, 20.810104370117188) %, 1.9332270622253418] 
(39.5327033996582, 23.315326690673828) %, 1.9290311336517334] 
(39.60006332397461, 26.19089126586914) %, 1.9306323528289795] 
(39.290016174316406, 28.685577392578125) %, 1.9279358386993408] 
(38.608192443847656, 31.188255310058594) %, 1.9235180616378784] 
(37.4460334777832, 33.7917594909668) %, 1.9158433675765991] 
(35.88096237182617, 36.1864128112793) %, 1.8973760604858398] 
(34.20635223388672, 38.08498001098633) %, 1.886635422706604] 
(31.934125900268555, 40.02170181274414) %, 1.872277855873108] 
(29.77008819580078, 41.39048767089844) %, 1.8618379831314087] 
(27.441974639892578, 42.464866638183594) %, 1.8521356582641602] 
(24.652345657348633, 43.29065704345703) %, 1.8395127058029175] 
(21.699039459228516, 43.68231201171875) %, 1.8300530910491943] 
(19.1796817779541, 43.63526153564453) %, 1.8197059631347656] 
(16.366466522216797, 43.156227111816406) %, 1.8088154792785645] 
